G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fault_Type,P_a,Q_a,PF_a,P_b,Q_b,PF_b,P_c,Q_c,PF_c
0,0,0,0,297.9256295781211,294.3631003021265,284.6644151449293,6.612573515733931,6.575757649141193,6.269680226946629,0,1537.8536066168922,615.9051994854049,0.3117276479349555,1563.2742209466526,708.8940401086419,0.2980133330187378,1480.0862402311882,696.0457283666623,0.2773411404438979
0,0,0,0,274.8381157458533,290.7612461289803,252.3800790452828,6.619439630927755,6.635298044385272,6.484972648788125,0,1635.7258381134525,706.5376295196726,0.2760730228944105,1529.7858480220527,628.1802841100524,0.2854916746952063,1774.816858027373,675.6549639607921,0.2776039737683157
0,0,0,0,273.95807227124703,288.8065819855102,295.5099039638193,6.471237999742694,6.169817423693489,6.478859235316757,0,1505.516069865639,673.412801103331,0.2961000362757732,1733.2832145865482,639.7553069224971,0.2745258517466463,1479.545609330865,650.2331483425198,0.275528277061563
0,0,0,0,264.8751673326128,287.0664126854495,291.5323966357317,6.170010383391762,6.442683085156537,6.532177692154329,0,1523.3697381487902,656.1438674336805,0.301731716669501,1522.8900427246351,759.5998125746131,0.3044414178238535,1780.770068425811,690.7500496116776,0.2748665458704316
0,0,0,0,284.0838259079732,273.8214953122856,267.5374963124824,6.483539127861932,6.599679908472013,6.577967098294343,0,1748.8742706872602,664.4147014489822,0.2704111619499115,1690.1996236424154,702.0310963093646,0.2777823444730866,1693.4977008053295,724.044204669411,0.2867694164040529
0,0,0,0,284.831325624206,289.4605722722151,271.6848537566405,6.170531856662275,6.609505243188702,6.02527631618225,0,1738.0374353944728,651.9972130027351,0.2880493543568485,1517.1913311068197,741.9390732054574,0.2788835295672906,1573.7188903663832,685.050317103285,0.2681151825570608
0,0,0,0,277.1056348953534,289.7894984057948,257.49190525667296,6.600152485854807,6.1813530422360055,6.43171474243332,0,1537.6824605454335,696.5662297488865,0.2864993235000113,1548.933268539398,649.3795397473242,0.2684990230560991,1764.0464266874772,727.7057431334827,0.2975818757509529
0,0,0,0,255.97117705658445,283.0652651137693,264.2044069369626,6.196359869756409,6.242563025795368,6.589637051514122,0,1605.9335914497517,628.4921366815835,0.2914658501886467,1613.5224790226791,742.4702799010375,0.3021389053013613,1787.360058373195,660.9644702205098,0.2820881421842879
0,0,0,0,277.9128081979872,284.0668391464672,293.3358582260228,6.609020651917564,6.335183857516341,6.554818860686759,0,1795.0849586800648,608.9903141585686,0.2857005878785806,1560.358994979944,746.6868112610284,0.2968808286442519,1720.3410707535809,676.365621313934,0.2940874488058059
0,0,0,0,258.74348734776817,259.567950419111,275.5873040222333,6.439714076353267,6.121217973297338,6.113517153251825,0,1562.3433915501066,687.2391713848817,0.2780088866128829,1496.5762362142443,727.1687408724752,0.2994763690959321,1502.4279977781705,618.8404824059893,0.2732486354241539
0,0,0,0,299.3002993022644,282.1473438721246,260.1602559103051,6.16619799006033,6.401441929258139,6.150339331541353,0,1620.7797087210172,609.3578228943092,0.2776676688522095,1577.4753248208071,635.0652836021094,0.2835003382751622,1789.6702285587676,700.6159559416969,0.291573088395946
0,0,0,0,272.9238337476149,262.611486865149,276.552873463113,6.284823184174613,6.33327140814517,6.084429421677975,0,1683.0943293181533,687.5673420612516,0.3002895217683066,1632.8593070610762,748.3184864260435,0.29475040551302,1673.5600249483566,632.2706684360398,0.2812814613985888
0,0,0,0,257.77058588649174,264.44530496546747,251.0843027050083,6.451378777093485,6.338143103106375,6.311509092173797,0,1571.3579682831162,647.2680035831647,0.3094143990980587,1635.2905217203352,629.5463676312298,0.3023010797152076,1658.8228693703886,702.2764621158884,0.2977457251664073
0,0,0,0,263.9016827331812,299.1329778398577,272.0901158246677,6.019626366049264,6.550635328583423,6.127488553040165,0,1744.041675240582,666.2945814948747,0.306606283039555,1657.1717540419183,673.5081134191172,0.3022449238812761,1755.289083958657,737.0769844054519,0.2873299454085002
0,0,0,0,254.04284886023945,256.72480997731395,250.94795368131287,6.258796158395619,6.57218358897809,6.421652668755536,0,1770.784046350877,714.7375311784372,0.2767770731420949,1625.362066641699,702.5088892391136,0.3105054800039755,1499.3307694477403,667.6369641263457,0.3031420447756462
0,0,0,0,273.9063783625929,272.6639276340061,287.0068486113631,6.64450648637349,6.2524727729374,6.426975283342139,0,1689.1558138260611,637.9136772800772,0.2775615823497424,1518.7561672219467,678.5167297997277,0.2869263627237957,1707.3639315753803,617.3663058688531,0.2756810510036814
0,0,0,0,286.5767116919601,283.7884692157448,288.6010030554594,6.319665590270416,6.05863255348063,6.51953365109348,0,1504.2671022216357,701.8659767782475,0.3036213047139727,1750.7230208458857,708.3544838873128,0.3017957269309925,1644.836137393217,635.4367588723836,0.2969270609611717
0,0,0,0,284.28870454608546,295.1187519769858,296.15054318025,6.4831414224332775,6.59173926646369,6.377667338120065,0,1559.214116094264,621.2172085665401,0.3091661420702246,1748.130193543023,710.2274260260766,0.2958134120929045,1682.329444230521,637.6486085361012,0.2876865424957727
0,0,0,0,289.6143676559137,265.0409557032726,251.5198498047103,6.184811309180293,6.2856065358052176,6.451923685520375,0,1570.0231089908557,636.9430987391497,0.2785700879431954,1797.7025205905718,697.6736770572795,0.2739946738221571,1600.516330998722,728.760886163506,0.2963814128441533
0,0,0,0,294.04732533405684,288.7327196125961,259.3091519862794,6.185446404031089,6.222059813287048,6.388106000613596,0,1733.6628743300632,630.3584495254111,0.3114604121394145,1585.506570659796,653.6243285107126,0.2977091968762264,1561.7838333591062,706.8697033621829,0.3036632596154575
0,0,0,0,293.0359614993912,273.6660247114265,295.6041888236806,6.494913675452566,6.290353512105768,6.165426553207022,0,1565.1711334435042,607.1136837219057,0.3001387705965135,1506.2687475548737,663.1898632890867,0.2667760557013249,1657.727693023771,621.558750212694,0.2967251336160034
1,0,1,0,267.7744782362673,308.9573433529447,250.9859366588868,6.581674886960464,6.5392922484029805,6.071472172062016,1,1799.0244137880152,638.4599365987408,0.3096636395651388,1776.7706394013142,661.7173792719683,0.292189672266543,1802.4636796563525,660.9503255378855,0.3005357496128217
0,0,0,0,294.6260437440489,276.074445864869,278.40351625178835,6.556421570082155,6.098922689816069,6.209329656012527,0,1835.58845187748,627.372687945591,0.2690858748197681,1503.3689336799923,677.2421532402403,0.301878950150321,1689.5245848404402,647.993105575128,0.2661571040818105
0,0,0,0,292.2769000149505,287.7856327913741,279.21515987612173,6.408126897857221,6.3733495435133305,6.638291957008075,0,1757.0161904876272,600.5710966573674,0.3066535237855485,1703.5515331491556,747.4693997521441,0.2926686285069568,1723.0860590295156,676.7878291308676,0.298624882784876
0,0,0,0,271.4500757883281,272.17963536657,282.98268071719,6.158183590242804,6.350728692907524,6.520427128682711,0,1701.7742815690492,718.2317237059802,0.3109922617020623,1566.2671341273854,765.7502475353555,0.3111163180882194,1709.4402981999797,697.4469001988268,0.2679826869922632
0,0,0,0,275.08851629852376,262.3676966388036,262.41800495655787,6.440436233545928,6.33342764447724,6.110254392533521,0,1728.712223808653,644.7888436307638,0.3115841105042594,1725.5813361995658,724.1585089213529,0.2955563031767805,1683.492759929438,698.2882331799025,0.2738861624153842
0,0,0,0,288.9893253620777,254.03619684632883,291.4071369050557,6.301424767327569,6.509961250016181,6.619461050573622,0,1725.449803235466,706.2155042821475,0.2751860287407352,1698.592869788833,724.5073783520072,0.3044256528294684,1650.7123730466728,683.1146149451822,0.284311748648214
0,0,0,0,258.3729266987103,286.2855226802959,251.93714941103687,6.375758926269662,6.241320886226629,6.395410616526688,0,1594.9839730471365,717.322110580964,0.2946807797549984,1513.1965776609732,631.4441127795415,0.2850120847463696,1763.8112049419378,737.1255891444408,0.2963596107980283
0,0,0,0,261.5675912833772,269.06621891035667,281.50562325635826,6.559569734313539,6.524868162619359,6.627347053755115,0,1798.3483742008998,621.4392846442457,0.3019529732774207,1827.421141288088,631.2047635305869,0.3071967225190156,1627.4639197182626,732.260608436583,0.2684064954471625
1,0,1,0,268.454692860347,305.68615220967064,259.89441400081023,6.05573012806576,6.070437739829383,6.308251661006687,1,1828.1477179223043,703.5171748653089,0.3073809442450808,1624.0964082237756,636.9188593696131,0.2750651171525413,1563.0710976624046,630.0487399914107,0.2733302908573922
0,0,0,0,258.0167392884121,268.60802024919684,254.41629211668248,6.629248151542528,6.522115047656524,6.173694695750189,0,1756.0111503549908,723.4686808642973,0.2879170972721812,1604.369067456134,668.7364805253558,0.2760812804353265,1591.509075953094,708.5164188750603,0.2684144961913146
0,0,0,0,261.5273452902199,261.6688681570768,291.461758081702,6.525405783831825,6.068938892733713,6.098194820333292,0,1551.548369273589,640.7562067771763,0.3079520014989446,1656.9867045271374,669.1595298625286,0.2915675114578444,1665.385417262434,685.4443586302673,0.2722334244580517
0,0,0,0,284.4843959165691,270.1873330835804,287.13150057955755,6.186518911697511,6.537370468667909,6.374807691765583,0,1665.3746997271444,606.3048900108275,0.2888527216309556,1514.8551723150088,685.3489004725702,0.2866545906493513,1693.743307967757,722.6285750785802,0.3058775426492194
0,0,0,0,267.2663675780316,273.841413056325,273.8423990419638,6.353867612041243,6.140142858684916,6.541825445852141,0,1782.9944460218555,726.3385562106853,0.3091241688490467,1658.6004773782308,730.3598366159304,0.2882522325112543,1593.5033400611694,733.9595631793574,0.2845421382579215
1,0,1,0,268.06350202726145,306.4438851332746,282.72090056012473,6.300676533991185,6.127682357453162,6.156839755550217,1,1757.0643818400622,612.0910003175004,0.2764444993616989,1684.6409429056698,707.7415191557411,0.2881144248239514,1656.195322546981,667.1856612269996,0.2964824444469608
0,0,0,0,257.6807311280773,263.23792106569243,278.68266702460994,6.374663987311052,6.539479259842403,6.101898250400418,0,1564.352424904657,632.2877497770871,0.2774955004185903,1590.8904334155272,756.2045735174287,0.3105925613861549,1597.8119202032483,725.4608606783778,0.282695588972791
0,0,0,0,254.67119596017088,290.7783415248395,261.75631918231977,6.365743712919324,6.156189760119064,6.011823452605935,0,1784.668147450407,700.7322652236883,0.2754403893904794,1568.4517124093504,748.8124127487979,0.2768845069882428,1760.4337004658896,724.7573485312325,0.2948736939423315
0,0,0,0,291.49475521388456,280.2870150088816,260.37695244110887,6.109553702208355,6.599662835354999,6.586249215738231,0,1655.5214428005936,641.8907103101832,0.2716048965463516,1509.2306660034665,667.6325807643982,0.2749129158144269,1628.466795057277,680.075109009153,0.3011163021823633
0,0,0,0,258.4174071663535,296.2132871659988,258.5251195614867,6.32173922383825,6.268516307034997,6.226815624477981,0,1646.059616515643,674.3994369899111,0.3143124790415915,1771.0135992532173,650.8071619272343,0.2666257005192593,1642.4015645518111,700.4555542474309,0.3081452111848289
0,0,0,0,278.1470946102415,277.5914804460669,260.34023828872574,6.330607457535193,6.548009727748923,6.042804983161349,0,1519.268504568436,600.0383337268926,0.2931705255376902,1549.3279645076964,630.5005014560654,0.2862150143391299,1712.5536571181617,631.5023222281457,0.2939831019086973
0,0,0,0,265.4438821292657,295.1632645476508,278.3815823770289,6.123129529953721,6.096012981488839,6.599354194157211,0,1629.2872233168032,701.4625650295322,0.2856705454843839,1752.802796772637,660.0348156258425,0.2969019984787993,1601.999157092068,625.2815286286107,0.2663807678314095
0,0,0,0,295.7471873052073,254.6522390032389,280.8919636488875,6.345457163926933,6.625472318999278,6.440751209936216,0,1761.3371691496998,626.4371014073903,0.2834540319342822,1717.9302115076532,757.0519305182062,0.2776252318676805,1579.128557748434,732.3593824245704,0.3098578478702099
0,0,0,0,298.9671561344822,253.5381257981984,264.4288145933359,6.481124614430104,6.470028769053716,6.226537395971091,0,1595.1349420075524,632.6811204832208,0.312605772442364,1730.6881160028204,713.7853152568629,0.3115370939968653,1500.915283760508,676.8568912220264,0.2777134567874359
1,0,1,0,268.90482970490285,305.1614193317134,255.55895286601623,6.541577251796007,6.0556845343236985,6.623989372654396,1,1814.8394295963265,619.9943333333903,0.2847471294560792,1526.6169793442675,649.7039708540176,0.2930559606371377,1621.467065841646,684.8978664544312,0.2770392894838165
0,0,0,0,275.9877132151765,303.79707748498805,258.9646860394819,6.432288091186575,6.5342207378559065,6.431274459756555,0,1753.3015311185536,695.1673066531232,0.2944308992968595,1747.575971878062,634.768962179912,0.2655218886318796,1609.8250542225132,671.3257083359293,0.3069262290468907
0,0,0,0,299.56164932827977,263.6748140832251,253.87841522330376,6.588799758640638,6.133471427887236,6.47645637771454,0,1607.2929139593984,686.8562802145332,0.2799908378304198,1609.6392399014535,686.9304348248808,0.3040884212053772,1649.243834805732,655.6516593353651,0.2885719308686961
0,0,0,0,266.49278371402033,283.6915866082147,298.48204772435366,6.390617956026742,6.588056222240756,6.530910368126551,0,1647.34799048501,617.1723723819149,0.2726802252986344,1610.2542486065004,729.1557689401859,0.2960253514111811,1660.765649132425,706.1934423671822,0.3075727392927953
0,0,0,0,272.02128292026663,258.8317366441365,259.0882546690696,6.220164512913856,6.381875316618962,6.0539544444777045,0,1506.1026838853995,704.7843808986684,0.3049495733573519,1650.1532706736934,643.5616879500485,0.3110905930264419,1670.0230397023329,717.3999250332433,0.267003308780644
0,0,0,0,286.41200330212433,269.61924931429365,300.57954603435815,6.35024011163975,6.610794117269453,6.284286168126702,0,1536.971878439933,618.246554286117,0.2939633214517865,1768.0839936996451,764.0692874212008,0.2773525952628793,1588.952027519911,623.1157635241293,0.2679553856640557
0,0,0,0,288.26046493015826,285.43060635088113,266.5686794549902,6.30316989489685,6.244034083639078,6.240830588066664,0,1578.125701659526,676.656685738192,0.279105593608826,1769.6836234488426,741.3751616489216,0.2875399986321283,1739.1424786536995,661.1612420153394,0.275277764991499
0,0,0,0,254.54189674091708,274.376789463813,263.9565706551376,6.308717411657413,6.528519522556153,6.601512075966173,0,1663.470800822749,706.6841163198642,0.2776147378707652,1769.7073533444309,680.6119381047296,0.2866870042898167,1513.9298444932133,744.0867784869754,0.2975224766018191
0,0,0,0,279.3528859171674,289.8589718447836,270.2421936434632,6.0339825322953695,6.631589292654483,6.085039322242389,0,1661.2885442309391,649.3703264294717,0.2747848003179603,1682.7998029143948,726.6132920331465,0.2684034811800896,1675.9063042777277,744.73486978153,0.2964876200996295
0,0,0,0,254.10410524241672,298.7553727447642,266.79281069986445,6.237806614431458,6.404024821651773,6.2728573054387,0,1686.3525273258276,648.7695686553567,0.3064896484272377,1620.060881896721,662.5990596474229,0.2701549180923744,1696.5657438767807,706.3480900196612,0.2687678996755261
0,0,0,0,271.7847971927379,276.5236667307113,274.9000541874163,6.128372387371246,6.123066739270051,6.474279938692939,0,1554.8507760110142,704.883759709867,0.2691596358015048,1788.2256400569886,704.6379110387168,0.2760286137824365,1789.098308417005,646.4084349293593,0.3070009493575931
0,0,0,0,301.7125644185791,295.254792957237,292.597458130762,6.593385876277907,6.353019127702012,6.10407193445313,0,1714.6498051743383,678.7539298317466,0.2861947146879505,1721.111576640756,686.7214674064835,0.2994340345172189,1748.0632550356909,690.2081264703011,0.3050559311742103
0,0,0,0,273.78587073605314,280.168409782662,249.44798521062623,6.253235046437753,6.342126925676565,6.183525277489801,0,1808.0201878182224,628.6525453587559,0.3069879444705749,1598.456671296902,706.8675541498524,0.2804198839857267,1477.1309653747685,750.194947829992,0.3107285901133884
1,0,1,0,271.7790221156624,306.18032436829986,248.70612535076364,6.4743541833799085,6.270002438541114,6.393310958177779,1,1617.953276048661,684.21491477755,0.3051593598629512,1756.3020930834914,664.0749384541782,0.3115475518175427,1691.2172673722164,710.4405824946172,0.2711234913996021
0,0,0,0,301.94717357842825,283.67825615901035,288.90522393283305,6.127995391973121,6.280756935845318,6.579624069232343,0,1710.4224731320087,624.8824596345308,0.2816685873958862,1549.1770488131483,650.8389364405161,0.284769176086019,1502.615925986462,670.0518628933694,0.27017983799375
0,0,0,0,250.76121452472185,254.29269185820388,295.0119980392972,6.432164691739971,6.545328764310381,6.597657762070715,0,1703.6432376463788,616.9889283841213,0.2782076084136712,1819.925846288305,645.8956609378986,0.2760330400042159,1612.5882610523015,623.1531401075825,0.2673288407418419
0,0,0,0,281.7056965641515,297.22080234076446,300.80357871535324,6.262004746027205,6.2106100352745,6.355768029659093,0,1512.0596826374297,672.5922347063001,0.2677162479335057,1509.296780069678,709.0008217673505,0.2838116305954669,1565.259733688184,713.3701392452473,0.2782027336524593
0,0,0,0,300.0435875389481,299.7499291094768,298.41849451637165,6.250501512891759,6.526773501412712,6.071752483763131,0,1686.08714810918,602.1105970902042,0.2872749497027809,1570.4831716997362,658.5224055964698,0.3034498886115794,1622.5632212220576,662.4313140528037,0.3062750874715143
0,0,0,0,254.47730326303463,277.81231010946266,278.723080164611,6.146948499120386,6.228322954677155,6.521071469334445,0,1753.7326466545212,602.2059627258992,0.290406376534012,1627.079833443998,700.8618615016848,0.2727519923725763,1724.2106173061502,637.295745148956,0.2724756709907213
0,0,0,0,264.7290408971976,254.909068280228,261.5684222736125,6.241863080279349,6.264744797723637,6.572107567935017,0,1638.8711448615948,685.3533638110431,0.2698558157099524,1727.6688727468652,653.9738938168704,0.2952224097227925,1768.6352211980068,656.9309151798764,0.276258540706511
0,0,0,0,272.67559652911723,299.2994864747101,284.17856941575826,6.16556168278733,6.267963076169238,6.182668073607221,0,1726.993448413085,704.7200240909013,0.2989196273057972,1547.8777210935496,729.8456091084857,0.2820702068406247,1501.66599122783,752.1431659105035,0.2728013739798818
0,0,0,0,304.7171335848525,301.64645487083936,270.78180560710723,6.63190865171591,6.199847837832055,6.2204075319019685,0,1767.5388098655783,682.6707690355336,0.2944269357526719,1651.3830829540225,713.3255595515897,0.2844437142706921,1659.9876664183018,732.696974717334,0.274924937842929
0,0,0,0,301.7197223115912,253.87067833577592,263.4499872714879,6.449488703069554,6.534836690621376,6.144495376046524,0,1777.3734975865018,669.0115568922375,0.3039375458054779,1509.2571736110724,751.0197500356485,0.3116238565707685,1725.9159058278142,650.8699210729377,0.306034930984951
0,0,0,0,255.5498207165832,271.1916353988533,278.9079044273544,6.0930371202042055,6.444970688246389,6.28291208604734,0,1829.4193016617312,684.5782184375618,0.3071140659651584,1693.4550375236693,711.0627314376912,0.2971425191063653,1565.4837802486848,721.4689902925921,0.2760841966789826
0,0,0,0,288.2795110776931,256.329612752417,287.6340588552019,6.16100501008057,6.099488290913071,6.227389612784274,0,1711.2828228989729,694.2689099412667,0.2774956931952766,1697.3627438440594,745.3811633506816,0.2673058512338178,1631.8952192813538,743.4171690367522,0.2810361983302076
0,0,0,0,275.6755065723204,288.4517116615924,283.76936764140675,6.021970694895215,6.286586607329604,6.622234257458845,0,1529.737779025829,629.634632578196,0.2684965664880469,1678.1313517319302,651.3559895884227,0.2790496189776336,1491.565946163156,738.1484481292784,0.2925102176147634
0,0,0,0,281.1488143462722,272.1264178289642,263.41074835292164,6.329976307215808,6.597464211924978,6.343917101088661,0,1525.6628062916525,607.3110855964208,0.2955163344001592,1631.0749949119015,646.9855518927086,0.2986488414078952,1703.7802826514544,739.5013668597893,0.3025974908097918
0,0,0,0,287.3915664882937,268.2474722989708,248.18263134917007,6.443504211792479,6.15453496854521,6.47256617729528,0,1818.325256930156,634.5610640682867,0.2672357685746835,1715.924582568049,715.3211068881293,0.292973992710581,1581.0889554739108,707.2924370225902,0.2915590327086592
0,0,0,0,268.86842097975745,289.48675206877715,253.7865073569696,6.0984940855515575,6.082046893623442,6.011429438270981,0,1534.018273956131,705.4416254185217,0.3104857774424787,1629.5580315831455,728.5899302642523,0.3016956173716711,1708.4690284790504,665.052567147199,0.2774057837196488
0,0,0,0,250.5560675227145,281.8795861033519,268.6518085703092,6.3553087184918935,6.070407910058047,6.163466479336923,0,1786.6814493160869,722.1283504871063,0.2938582077547499,1678.3732240103989,679.9665249048801,0.2936139311453514,1506.168351016192,659.3453019651142,0.2700111438197144
1,0,1,0,259.66131870974766,308.92424645958323,269.4199118143877,6.63827404165768,6.3855847150589735,6.436959145674631,1,1650.7735523393992,665.7937900757003,0.3083744469632929,1766.0008807852157,672.5763084490236,0.2795088172085332,1698.6533398486313,659.3892577020266,0.2717242182791343
0,0,0,0,284.9506401589651,295.3151789138781,257.54648682501534,6.094537704248244,6.569339328865968,6.027665893480464,0,1695.6443209260028,687.16938001448,0.3002171653883316,1662.1130345568918,728.7724615706713,0.2941772840151211,1568.3088723397566,676.889149678461,0.2943947468298158
0,0,0,0,297.029742029538,279.8575780209588,253.0866659504088,6.137529613760669,6.387389220719374,6.381958174600912,0,1544.412484549763,722.9021704100483,0.2722776343079309,1675.880572328295,639.0085486966561,0.2678688595753694,1653.4689962346952,648.2289965799278,0.2953630518787992
0,0,0,0,295.3701477141297,270.2608284895456,287.4181174631533,6.039628650003697,6.405169156721237,6.242262362698091,0,1668.81227850474,686.6253369475048,0.279079840694669,1794.4104392347986,739.8742488761653,0.2924904942538605,1685.139953903731,680.0589747258256,0.27438184132637
0,0,0,0,288.80050896566536,270.710661408905,284.4199286859527,6.365540986149058,6.052564126840539,6.261951157992273,0,1622.2322036742662,716.0031487149841,0.2681703769888637,1750.7270986040796,724.8512484413077,0.2807072838368596,1722.9299094443884,678.4160024078392,0.2847986385822468
0,0,0,0,301.7362049079105,274.19960166765094,283.45491055626445,6.172111452648815,6.05582912314138,6.642765858377874,0,1542.7088411585466,672.7630168786297,0.3128868567825323,1608.7076665871384,697.5165048495786,0.2727779967103876,1623.1141770337042,664.7968191015219,0.284256323549528
0,0,0,0,256.2329158245016,277.80817203527494,282.94182052074547,6.5724045242307705,6.4270792204653855,6.615440228463279,0,1640.9980319202762,646.6613428391485,0.2982877297020052,1516.3403034788234,740.4035832675677,0.309215584994756,1524.6774935529488,681.5974181550607,0.2936779788186775
0,0,0,0,282.1380186648243,262.1037066197964,279.99985791204017,6.267427276927783,6.4816284702360525,6.563139146917079,0,1615.375101884876,612.1997628184329,0.2856539898773447,1565.3346933421003,635.1813725077363,0.2910507352498465,1664.1668794623506,663.5304571471813,0.3031044399828413
0,0,0,0,279.8362841497656,269.61746107746075,251.72008523208683,6.063492834565851,6.107402076518653,6.605950211763344,0,1691.4233346481628,715.5637765103157,0.2858694736255744,1546.2583281112015,687.3225130852203,0.2930778157707596,1722.5627313503023,696.5521061219282,0.304295685066825
0,0,0,0,254.29196873820857,268.5349860905559,257.0251766128273,6.3151394728275125,6.612418228985237,6.468318964106871,0,1712.8731138795026,705.0624854906769,0.3041239230896563,1537.2497077862706,748.9603681514342,0.3106400036814961,1488.245055915177,671.7387908289057,0.2896712059007443
1,0,1,0,282.0774229425029,306.39261830858385,262.6953291018753,6.605739559396373,6.030514933283468,6.095050643833495,1,1726.9489893121597,659.0994525415572,0.30535951129327,1822.528961436804,639.0224799928551,0.303313301269778,1619.218813956332,704.4031260763974,0.2833309272726831
0,0,0,0,252.86947146785548,277.8387478727034,266.6941807567943,6.392756912181174,6.047169072161414,6.517496917354002,0,1803.794023451857,646.124268883766,0.2773834237986268,1768.6648587667169,742.1616759161772,0.2927184216885066,1656.8590108986298,729.3225184682223,0.2950671777658478
0,0,0,0,293.3901918727745,286.97409880222546,250.56450962321307,6.392188403446977,6.156179231794149,6.393836490329113,0,1640.769456890347,722.1699257714135,0.2926968501763708,1703.8961722256252,706.6676666636545,0.2738504370239207,1725.3681433294437,687.894536931318,0.2761076308295587
0,0,0,0,286.8453001459973,264.3316171953465,273.84863193984944,6.064015322829346,6.261449313367092,6.253628123053036,0,1650.015677473112,617.0349270930732,0.2758805775908068,1512.917624153429,682.4487424721787,0.289147908524968,1750.1010695041516,636.121746606679,0.2891752257794907
0,0,0,0,253.28453946942795,284.3199388877716,257.47158051532915,6.058350121616138,6.624394849042801,6.353914900801675,0,1694.0995382397537,670.3119165618405,0.3085826134639494,1512.1014012109626,640.6771947819789,0.2672622823214938,1686.649953442825,622.4633403591748,0.3098020695225996
0,0,0,0,296.5970217116292,259.8901921803248,284.8953490259441,6.201059768955797,6.344955488665784,6.611905986494001,0,1528.2649386339017,617.897664722004,0.2731687624418802,1577.6399180200158,676.9234718217378,0.3115088496023863,1521.768137985788,668.5504154046225,0.2914725183171116
0,0,0,0,254.1016075960628,280.4845256606807,252.69873727175053,6.015960568067624,6.279648361134982,6.616803556156503,0,1726.342531886563,680.341563305421,0.286552025724815,1503.893885034243,673.7510088671288,0.2734874495525932,1671.5021264058214,716.0017342507921,0.2802581247053509
0,0,0,0,271.6675286295078,291.04710819539736,262.7099500234676,6.163278149656748,6.362920995739123,6.232843674982476,0,1534.8686093035233,619.1076307852957,0.3047861205690625,1653.845909351026,755.551148216077,0.2686039955560417,1731.5087488991887,752.1339670557402,0.2767587469497059
1,0,1,0,298.38154319129075,307.9490445134396,270.37100472272766,6.539077594898115,6.131102458981284,6.377384490904884,1,1577.5032594122158,648.2568234599203,0.2864994091204755,1761.574354930497,673.5867444074528,0.2994047321823243,1747.9590378059947,726.3418241377633,0.3060752594821682
0,0,0,0,253.1499539031355,275.5993289025685,269.0515731061108,6.451364159063097,6.345620466519562,6.095575940552579,0,1549.2330119139583,650.4381724335454,0.2930492771031618,1827.184590377817,645.8619100581217,0.2968113429217447,1527.0717945439203,746.2125606230625,0.3066926634542793
0,0,0,0,300.19896964224205,280.1561534406999,256.1626461746102,6.64093041644322,6.281514459279166,6.309917534384917,0,1572.0468700622375,642.449074403105,0.2987370105942907,1614.8595238308008,709.7572056937366,0.2921377724603558,1656.460668617906,694.3149528159993,0.275326855321277
0,0,0,0,291.050907697847,267.6408108728772,280.8174640089646,6.029260523039841,6.45666770954234,6.320319069383177,0,1620.9668620290254,698.6530966618752,0.2937708845610955,1684.5291237413971,737.9679920544341,0.2995991787136837,1518.6953250321385,652.0074208031888,0.2851181436394987
0,0,0,0,283.11309641459474,269.01598890371224,256.8743705920006,6.338476798194184,6.481782129005997,6.309860364757162,0,1598.7141628805582,596.2743336557315,0.2905810126459566,1503.8743452146286,708.5097375717262,0.3092609943152838,1505.006909957767,701.9006297012452,0.2912757425692664
0,0,0,0,272.4569339042965,301.3970553852188,270.9019835609099,6.343331227052448,6.382039790617911,6.485906367320592,0,1801.8479218504624,621.391746041723,0.2682472500602404,1791.9914339430547,710.1981535399447,0.303115539010114,1774.3228189602696,694.5663744061916,0.2739531176371808
0,0,0,0,264.76364358647663,286.01296946426027,256.7326016115212,6.139048044284519,6.286650819923216,6.339239079209969,0,1584.9154346585326,635.9624623193655,0.2933578913787461,1700.495457872201,638.3874869848364,0.2693084894943219,1545.1846024149245,655.0133996454666,0.2842379897080381
1,0,1,0,294.9148072050563,305.39315188104376,278.31613757819025,6.0220844547901216,6.029293702496565,6.430960353971933,1,1719.3123626119525,683.9216211634921,0.3048399533771487,1547.035599566466,750.498335771174,0.2866586687103523,1697.628978732277,743.8116673493561,0.31219041353907
0,0,0,0,289.8231422308859,303.4050424643603,274.7698682034142,6.195115281002676,6.178791209924733,6.438468921028608,0,1796.2311835956525,601.9316817144324,0.2780787955463658,1569.2640020451126,646.2671020955758,0.3054064302578757,1553.4027731480069,720.025539172434,0.3010895931148076
1,0,1,0,267.19544234290885,305.49382668128817,300.35508048749494,6.273263893042849,6.208680132491203,6.260443945581354,1,1572.5059275570966,724.6329973213112,0.2976234948416374,1755.8343473832954,733.7342117216122,0.2975694845073541,1517.8873957750743,708.2034677671633,0.2996514974856904
0,0,0,0,281.7673630384334,289.2298868768148,258.2054692870893,6.144221589995577,6.48849940084096,6.507121765068967,0,1670.9244491481368,636.7264890573899,0.2873383801363927,1573.111370281109,683.4982251018251,0.2777967615224082,1773.0809098671868,666.9198550432747,0.3006807509402442
0,0,0,0,299.64117846551216,272.02984836678525,264.707053541518,6.548889702781426,6.056079008191563,6.523219120979068,0,1563.532074796993,721.951079066401,0.2849436274995824,1657.5304390237002,642.2107391761757,0.2768316636194035,1762.0135064177691,657.6401325805389,0.3057133403136416
